paragraph	sentence	mid	title	start	end	notable_types
Arthur Herzog III (April 6, 1927 – May 25, 2010) was an American novelist, non-fiction writer, and journalist, well known for his works of science fiction and true crime books. He was the son of songwriter Arthur Herzog, Jr..	He was the son of songwriter Arthur Herzog, Jr..	/m/027b9tt	Arthur_Herzog,_Jr.	29	47	/music/composer,/people/deceased_person,/people/person
"God Bless the Child" is a song written by Billie Holiday and Arthur Herzog, Jr. in 1939. It was first recorded on May 9, 1941 under the Okeh label.	"God Bless the Child" is a song written by Billie Holiday and Arthur Herzog, Jr. in 1939.	/m/027b9tt	Arthur_Herzog,_Jr.	62	80	/music/composer,/people/deceased_person,/people/person
From the 1960s through the end of the century Gary Karr was the leading proponent of the double bass as a solo instrument and was active in commissioning or having hundreds of new works and concerti written especially for him. Karr was given Koussevitzky's famous solo double bass by Olga Koussevitsky and played it in concerts around the world for 40 years before, in turn, giving the instrument to the International Society of Bassists for talented soloists to use in concert. Another important performer in this period, Bertram Turetzky, commissioned and premiered more than 300 double bass works.	Another important performer in this period, Bertram Turetzky, commissioned and premiered more than 300 double bass works.	/m/02k4qm	Bertram_Turetzky	44	60	/book/author,/music/artist,/music/composer,/music/group_member,/people/person
In 1977 Dutch-Hungarian composer Geza Frid wrote a set of variations on The Elephant from Saint-Saëns' Le Carnaval des Animaux for scordatura Double Bass and string orchestra. In 1987 Lowell Liebermann wrote his Sonata for Contrabass and Piano Op.24. Fernando Grillo wrote the "Suite No.1" for double bass (1983/2005). Jacob Druckman wrote a piece for solo double bass entitled Valentine. US double bass soloist and composer Bertram Turetzky (born 1933) has performed and recorded more than 300 pieces written by and for him. He writes chamber music, baroque music, classical, jazz, renaissance music, improvisational music and world music	US double bass soloist and composer Bertram Turetzky (born 1933) has performed and recorded more than 300 pieces written by and for him.	/m/02k4qm	Bertram_Turetzky	36	52	/book/author,/music/artist,/music/composer,/music/group_member,/people/person
He has received grants from New York Foundation for the Arts and Meet the Composer, as well as fellowships to the MacDowell Colony and Civitella Ranieri. He holds both B.A. and M.A. degrees in music from the University of California, San Diego where he studied contrabass with the seminal virtuoso of twentieth century performance practice, Maestro Bertram Turetzky. He was awarded a 1983 Fulbright Fellowship for advanced contrabass study with Maestro Franco Petracchi.	degrees in music from the University of California, San Diego where he studied contrabass with the seminal virtuoso of twentieth century performance practice, Maestro Bertram Turetzky.	/m/02k4qm	Bertram_Turetzky	159	183	/book/author,/music/artist,/music/composer,/music/group_member,/people/person
Rothenberg has continued to be a prolific poet into the present, publishing over seventy books of poetry, translation, and assemblage since 1970. In that year the first version of his selected poems appeared as Poems for the Game of Silence (2000), and soon after that he became one of the poets published regularly by New Directions. Provoked by his own ethnopoetic anthologies, he began, as he wrote of it, “to construct an ancestral poetry of my own – in a world of Jewish mystics, thieves, & madmen.” The first work to emerge from that, both thematically and formally, was Poland/1931 (1974), described by the poet David Meltzer as Rothenberg's “surrealist Jewish vaudeville.” Over the next two decades Rothenberg expanded this theme in works such as A Big Jewish Book and Khurbn & Other Poems, the latter an approach to holocaust writing, which had otherwise been no more than a subtext in Poland/1931. He also reexplored American Indian themes in A Seneca Journal (1978), and the relation of his work to Dada and Surrealism culminated in a further cycle of poems, That Dada Strain, in 1983. A merger of experimental sound poetry and ethnopoetics was the basis in the 1970s and 1980s of works composed by an approach that he was calling “total translation,” most notably “The 17 Horse Songs of Frank Mitchell” translated from Navajo with a privileging of sonic effect alongside strict or literal meaning. Compositions such as these became centerpieces of Rothenberg's expanding performance repertory and underlay his critical writings on the poetics of performance, many of which were gathered together in Pre-Faces & Other Writings (1981). During this time and beyond it, he also engaged in a number of collaborations with musicians – Charlie Morrow, Bertram Turetzky, Pauline Oliveros, and George Lewis, among others – and took part, sometimes performing, in theatricalizations of his poetry: Poland/1931 for The Living Theater and That Dada Strain for Westdeutscher Rundfunk in Germany and the Center for Theater Science & Research in San Diego and New York. His New Selected Poems 1970-1985, covering the period since Poems for the Game of Silence, appeared in 1986.	During this time and beyond it, he also engaged in a number of collaborations with musicians – Charlie Morrow, Bertram Turetzky, Pauline Oliveros, and George Lewis, among others – and took part, sometimes performing, in theatricalizations of his poetry: Poland/1931 for The Living Theater and That Dada Strain for Westdeutscher Rundfunk in Germany and the Center for Theater Science & Research in San Diego and New York.	/m/02k4qm	Bertram_Turetzky	111	127	/book/author,/music/artist,/music/composer,/music/group_member,/people/person
The Simandl "family tree" of bass pedagogues extends for many generations. Prominent bassist/educators who can trace their lineage directly back to Simandl include Adolf Misek, Richard Davis, Mark Dresser, Joseph Guastafeste, Greg Sarchet, Gary Karr, Hermann Reinshagen, Karl E. H. Seigfried, Ludwig Streicher, Bertram Turetzky, and Frederick Zimmermann.	Prominent bassist/educators who can trace their lineage directly back to Simandl include Adolf Misek, Richard Davis, Mark Dresser, Joseph Guastafeste, Greg Sarchet, Gary Karr, Hermann Reinshagen, Karl E. H. Seigfried, Ludwig Streicher, Bertram Turetzky, and Frederick Zimmermann.	/m/02k4qm	Bertram_Turetzky	236	252	/book/author,/music/artist,/music/composer,/music/group_member,/people/person
In addition to his own recordings, he has recorded or performed with musicians including Anthony Braxton, John Zorn, Roscoe Mitchell, Douglas Ewart, Laurie Anderson, Muhal Richard Abrams, Count Basie, Gil Evans, Nicole Mitchell, Karl E. H. Seigfried, Fred Anderson, Conny Bauer, Evan Parker, Bertram Turetzky, Marina Rosenfeld, Anthony Davis, David Behrman, David Murray, Derek Bailey, Frederic Rzewski, Han Bennink, Irene Schweizer, J.D. Parran, James Newton, Joel Ryan, Joëlle Léandre, Leroy Jenkins, Michel Portal, Misha Mengelberg, Miya Masaoka, Richard Teitelbaum, Sam Rivers, Steve Lacy and Wadada Leo Smith. He was also a sometime member of Musica Elettronica Viva, the Globe Unity Orchestra, and the ICP Orchestra (Instant Composer's Pool).	In addition to his own recordings, he has recorded or performed with musicians including Anthony Braxton, John Zorn, Roscoe Mitchell, Douglas Ewart, Laurie Anderson, Muhal Richard Abrams, Count Basie, Gil Evans, Nicole Mitchell, Karl E. H. Seigfried, Fred Anderson, Conny Bauer, Evan Parker, Bertram Turetzky, Marina Rosenfeld, Anthony Davis, David Behrman, David Murray, Derek Bailey, Frederic Rzewski, Han Bennink, Irene Schweizer, J.D.	/m/02k4qm	Bertram_Turetzky	292	308	/book/author,/music/artist,/music/composer,/music/group_member,/people/person
He taught at the College of St. Catherine in St. Paul, Minnesota, San Francisco State College, University of California at Berkeley, and then the San Francisco Conservatory. Together with composer Wilbur Ogdon he founded the music department at the University of California San Diego in 1967: "We decided we wanted a department where composers could feel at home, the way scholars feel at home in other schools." While there he met faculty performers such as bassist Bertram Turetzky, trumpeter Edwin Harkins, flutist Bernhard Batschelet, and singer Carol Plantamura: "I could go to Bert, or Ed, with something I'd written down and ask 'Hey, can you do this?' And I'd get an immediate answer. It was a fabulous time for cross-feeding." He also helped start the San Francisco Tape Music Center. Pauline Oliveros, among others, praises his teaching:	" While there he met faculty performers such as bassist Bertram Turetzky, trumpeter Edwin Harkins, flutist Bernhard Batschelet, and singer Carol Plantamura: "I could go to Bert, or Ed, with something I'd written down and ask 'Hey, can you do this?	/m/02k4qm	Bertram_Turetzky	56	72	/book/author,/music/artist,/music/composer,/music/group_member,/people/person
Wood plays both upright and electric basses. One technique he uses on the upright bass involves using a drumstick as a slide near the bridge of the bass. Wood bows between the drumstick and the bridge to produce a high-pitched, warbling sound, similar to a theremin. Wood is also known to insert a sheet of notation paper behind and between the strings of his bass which creates a unique "snare bass" sound, an adaption of a technique devised on the double bass by Bertram Turetzky. This is featured on the Medeski, Martin, and Wood recording of "Paper Bass" on the album "Friday Afternoon in the Universe" (1995).	Wood is also known to insert a sheet of notation paper behind and between the strings of his bass which creates a unique "snare bass" sound, an adaption of a technique devised on the double bass by Bertram Turetzky.	/m/02k4qm	Bertram_Turetzky	198	214	/book/author,/music/artist,/music/composer,/music/group_member,/people/person
