paragraph	sentence	mid	title	start	end	notable_types
After the infusion is extracted, a second set of spirits is added to the fruit and allowed to rest for a few weeks. After this second infusion is drawn off, the remaining fruit is pressed to obtain the natural sugars and juice. The fruit-infused spirits and juices from the final pressing are then combined, and finally, the berry infusion is married with a proprietary blend of cognac, natural vanilla extract, black raspberries, citrus peel, honey, and herbs and spices. The liqueur is 16.5% alcohol by volume.	The fruit-infused spirits and juices from the final pressing are then combined, and finally, the berry infusion is married with a proprietary blend of cognac, natural vanilla extract, black raspberries, citrus peel, honey, and herbs and spices.	/m/02p32yc	Vanilla_extract	167	182	/base/cocktails/cocktail_ingredient,/food/food,/food/ingredient
A very simple chocolate syrup can be made from unsweetened cocoa powder, sugar and water. Recipes may also include other ingredients such as corn syrup, malt, and flavorings like vanilla extract.	Recipes may also include other ingredients such as corn syrup, malt, and flavorings like vanilla extract.	/m/02p32yc	Vanilla_extract	89	104	/base/cocktails/cocktail_ingredient,/food/food,/food/ingredient
Trapping is often necessary to remove squirrels from residential structures. Effective baits include fruit, peanut butter, nuts, seeds and vanilla extract.	Effective baits include fruit, peanut butter, nuts, seeds and vanilla extract.	/m/02p32yc	Vanilla_extract	62	77	/base/cocktails/cocktail_ingredient,/food/food,/food/ingredient
Vanilla sugar is made of sugar and vanilla beans or sugar mixed with vanilla extract.	Vanilla sugar is made of sugar and vanilla beans or sugar mixed with vanilla extract.	/m/02p32yc	Vanilla_extract	69	84	/base/cocktails/cocktail_ingredient,/food/food,/food/ingredient
The company was founded by J. R. Watkins in Plainview, Minnesota, who began selling liniment in 1868 door-to-door the southeastern part of the state. The company moved to Winona in 1885 and added a number of products to its lineup. Baking materials including pepper and vanilla extract were added in 1895. J. R. Watkins died in 1911.	Baking materials including pepper and vanilla extract were added in 1895.	/m/02p32yc	Vanilla_extract	38	53	/base/cocktails/cocktail_ingredient,/food/food,/food/ingredient
A floating island is a French dessert consisting of meringue floating on crème anglaise (a vanilla custard). The meringues are prepared from whipped egg whites, sugar and vanilla extract then quickly poached. The crème anglaise is prepared with the egg yolks, vanilla, and hot milk, briefly cooked.	The meringues are prepared from whipped egg whites, sugar and vanilla extract then quickly poached.	/m/02p32yc	Vanilla_extract	62	77	/base/cocktails/cocktail_ingredient,/food/food,/food/ingredient
Early 19th century recipes for chocolate liqueur featured whole cocoa beans. A basic modern recipe for making chocolate liqueur at home lists the ingredients chocolate extract, vanilla extract, vodka, and simple syrup. To keep the chocolate extract in suspension and make the liqueur thicker, glycerine may be added. In its purest form, chocolate liqueur is clear; coloring may be added. Recipes for home-made chocolate liqueurs may also include raw eggs as an ingredient, presenting a risk of salmonellosis. Reasonable safety may be achieved by combining the eggs with the alcohol before other ingredients.	A basic modern recipe for making chocolate liqueur at home lists the ingredients chocolate extract, vanilla extract, vodka, and simple syrup.	/m/02p32yc	Vanilla_extract	100	115	/base/cocktails/cocktail_ingredient,/food/food,/food/ingredient
Flavorings are commonly present in a buttercream frosting. Vanilla and chocolate are the most common additions, with coffee also a popular flavoring. Clear vanilla extract can be used to create a lighter-colored frosting. For chocolate buttercreams, cocoa powder or melted chocolate is added during the creaming stage or towards the end. Liqueurs or extracts, such as almond or peppermint, can also be added. For meringue-type and French buttercreams, the sugar syrup can be prepared with finely grated citrus zest or liquids such as juice for increased flavor. Food coloring can be added easily to any buttercream.	Clear vanilla extract can be used to create a lighter-colored frosting.	/m/02p32yc	Vanilla_extract	6	21	/base/cocktails/cocktail_ingredient,/food/food,/food/ingredient
Fibres from pulpwood trees, cotton, rice, hemp, and nettle are used in making paper.	Fibres from pulpwood trees, cotton, rice, hemp, and nettle are used in making paper.	/m/025s1d	Rice_paper	36	40	/food/ingredient
Inspired by the flip books his son brought home, McCay "came to see the possibility of making moving pictures" of his cartoons. He claimed that he "was the first man in the world to make animated cartoons", though he was preceded by James Stuart Blackton and Émile Cohl. McCay made four thousand drawings on rice paper for his first animated short, which starred his Little Nemo characters. They were shot at Vitagraph Studios under Blackton's supervision. Live-action sequences were added to the beginning and end of the film, in which McCay bets his newspaper colleagues that in one month he can make four thousand drawings that move. Among those featured in these sequences were cartoonist George McManus and actor John Bunny. Little Nemo debuted in movie theatres on April 8, 1911, and four days later McCay began using it as part of his vaudeville act. Its good reception motivated him to hand-color each of the frames of the originally black-and-white film.	McCay made four thousand drawings on rice paper for his first animated short, which starred his Little Nemo characters.	/m/025s1d	Rice_paper	37	47	/food/ingredient
In 1990, Astbury organized the Gathering of the Tribes festival in Los Angeles and San Francisco with artists such as Soundgarden, Ice-T, Indigo Girls, Queen Latifah, Iggy Pop, The Charlatans, The Cramps and Public Enemy appearing. This two-day festival drew 40,000 people, and inspired Lollapalooza, which started in 1991. Also in 1990, a ten CD box set was released in Britain, containing rare songs from The Cult's singles. The CDs in this box set were all issued as picture discs with rice paper covers, housed in either a white box called "Singles Collection", or a black box called "E.P. Collection '84 - '90". In 1991, director Oliver Stone offered Astbury the role of Jim Morrison in Stone's film The Doors. He declined the role because he was not happy with the way Morrison was represented in the film, and the role was ultimately played by Val Kilmer.	The CDs in this box set were all issued as picture discs with rice paper covers, housed in either a white box called "Singles Collection", or a black box called "E.P.	/m/025s1d	Rice_paper	62	72	/food/ingredient
Following its dominant status in most parts of East Asia where Buddhism is most practiced, rice features heavily in as a staple in the Buddhist meal, especially in the form of rice porridge or gruel as the usual morning meal. Noodles and other grains may often be served as well. Vegetables of all sorts are generally either stir-fried or cooked in broth with seasonings and may be eaten with various sauces. Eggs and dairy are generally permitted and may show up on occasion in moderate amounts; dairy is not common in purely Japanese and Chinese preparations but may appear in dishes from American and European monasteries that follow the traditions. Seasonings will be informed by whatever is common in the local region; for example, soy sauce and dashi figure strongly in Japanese monastery food while curry may be prominent in Southeast Asia. Sweets and desserts are not often consumed, but are permitted in moderation and may be served at special occasions such as in the context of a tea ceremony in the Zen tradition.	Noodles and other grains may often be served as well.	/m/0mfnf	Noodle	0	7	/food/food,/food/ingredient
In wheat farming areas in Northern China, people largely rely on flour-based food, such as noodles, breads, dumplings and steamed buns.	In wheat farming areas in Northern China, people largely rely on flour-based food, such as noodles, breads, dumplings and steamed buns.	/m/0mfnf	Noodle	91	98	/food/food,/food/ingredient
Apart from with rice, karē udon, karē ramen (thick noodles in curry flavored soup) and karē-pan ("curry bread" — deep fried battered bread with curry in the middle) are also popular.	Apart from with rice, karē udon, karē ramen (thick noodles in curry flavored soup) and karē-pan ("curry bread" — deep fried battered bread with curry in the middle) are also popular.	/m/0mfnf	Noodle	51	58	/food/food,/food/ingredient
Global cuisines can be categorized by various regions according to the common use of major foodstuffs, including grains, produce and cooking fats. Regional cuisines may vary based upon food availability and trade, cooking traditions and practices, and cultural differences. For example, in Central and South America, corn (maize), both fresh and dried, is a staple food. In northern Europe, wheat, rye, and fats of animal origin predominate, while in southern Europe olive oil is ubiquitous and rice is more prevalent. In Italy the cuisine of the north, featuring butter and rice, stands in contrast to that of the south, with its wheat pasta and olive oil. China likewise can be divided into rice regions and noodle & bread regions. Throughout the Middle East and Mediterranean there is a common thread marking the use of lamb, olive oil, lemons, peppers, and rice. The vegetarianism practiced in much of India has made pulses (crops harvested solely for the dry seed) such as chickpeas and lentils as significant as wheat or rice. From India to Indonesia the use of spices is characteristic; coconuts and seafood are used throughout the region both as foodstuffs and as seasonings.	China likewise can be divided into rice regions and noodle & bread regions.	/m/0mfnf	Noodle	52	58	/food/food,/food/ingredient
Noodles, made from wheat flour and egg, are usually thicker than the Italian flat pasta. Especially in the southwestern part of the country, the predominant variety of noodles are Spätzle, made with large amounts of egg yolk, and Maultaschen, traditional stuffed noodles reminiscent of ravioli.	Noodles, made from wheat flour and egg, are usually thicker than the Italian flat pasta.	/m/0mfnf	Noodle	0	7	/food/food,/food/ingredient
Macaroni is a variety of dry pasta made with durum wheat. Elbow macaroni noodles normally do not contain eggs, (although they may be an optional ingredient) and are normally cut in short, hollow shapes; however, the term refers not to the shape of the pasta, but to the kind of dough from which the noodle is made. Although home machines exist that can make macaroni shapes, macaroni is usually made commercially by large-scale extrusion. The curved shape is caused by the different speeds on either side of the pasta tube as it comes out of the machine. The name derives from Italian maccheroni, however Italians use maccheroni to refer to any form of pasta, whatever the shape, whether it is straight, tubular, two-inch or longer pasta. A different name, chifferi or lumaconi, refers to the elbow-shape pasta of this article.	Elbow macaroni noodles normally do not contain eggs, (although they may be an optional ingredient) and are normally cut in short, hollow shapes; however, the term refers not to the shape of the pasta, but to the kind of dough from which the noodle is made.	/m/0mfnf	Noodle	15	22	/food/food,/food/ingredient
Carbohydrates may be classified as monosaccharides, disaccharides, or polysaccharides depending on the number of monomer (sugar) units they contain. They constitute a large part of foods such as rice, noodles, bread, and other grain-based products. Monosaccharides, disaccharides, and polysaccharides contain one, two, and three or more sugar units, respectively. Polysaccharides are often referred to as complex carbohydrates because they are typically long, multiple branched chains of sugar units.	They constitute a large part of foods such as rice, noodles, bread, and other grain-based products.	/m/0mfnf	Noodle	52	59	/food/food,/food/ingredient
Pasta is a type of noodle and is a staple food of traditional Italian cuisine, with the first reference dating to 1154 in Sicily. It is also commonly used to refer to the variety of pasta dishes. Typically pasta is made from an unleavened dough of a durum wheat flour mixed with water and formed into sheets or various shapes, then cooked and served in any number of dishes. It can be made with flour from other cereals or grains, and eggs may be used instead of water. Pastas may be divided into two broad categories, dried (pasta secca) and fresh (pasta fresca). Chicken eggs frequently dominate as the source of the liquid component in fresh pasta.	Pasta is a type of noodle and is a staple food of traditional Italian cuisine, with the first reference dating to 1154 in Sicily.	/m/0mfnf	Noodle	19	25	/food/food,/food/ingredient
Korean cuisine is largely based on rice, noodles, tofu, vegetables, fish and meats. Traditional Korean meals are noted for the number of side dishes, banchan (반찬), which accompany steam-cooked short-grain rice. Every meal is accompanied by numerous banchan. Kimchi (김치), a fermented, usually spicy vegetable dish is commonly served at every meal and is one of the best known Korean dishes. Korean cuisine usually involves heavy seasoning with sesame oil, doenjang (된장), a type of fermented soybean paste, soy sauce, salt, garlic, ginger, and gochujang (고추장), a hot pepper paste.	Korean cuisine is largely based on rice, noodles, tofu, vegetables, fish and meats.	/m/0mfnf	Noodle	41	48	/food/food,/food/ingredient
Widely used prepared foods containing starch are bread, pancakes, cereals, noodles, pasta, porridge and tortilla.	Widely used prepared foods containing starch are bread, pancakes, cereals, noodles, pasta, porridge and tortilla.	/m/0mfnf	Noodle	75	82	/food/food,/food/ingredient
In each episode, chefs have one hour to cook and improvise a multi-course meal around a theme ingredient that must be present in each dish. Before the actual taping, the chefs are given a short list of possible themes, allowing the producers of the show to get any ingredients that may be needed. Judges' primary goal was said to be determining which chef was able to "best express the unique qualities of the theme ingredient". In rare cases, the format changed—angler fish battles were typically 75 minutes in length, and noodle battles had the Iron Chef stop after 50 minutes of cooking, only to resume after the challenger's dishes were tasted so that the noodles could be served right after cooking.	In rare cases, the format changed—angler fish battles were typically 75 minutes in length, and noodle battles had the Iron Chef stop after 50 minutes of cooking, only to resume after the challenger's dishes were tasted so that the noodles could be served right after cooking.	/m/0mfnf	Noodle	95	101	/food/food,/food/ingredient
Raw rice may be ground into flour for many uses, including making many kinds of beverages, such as amazake, horchata, rice milk, and rice wine. Rice flour does not contain gluten, so is suitable for people on a gluten-free diet. Rice may also be made into various types of noodles. Raw, wild, or brown rice may also be consumed by raw-foodist or fruitarians if soaked and sprouted (usually a week to 30 days – gaba rice).	Rice may also be made into various types of noodles.	/m/0mfnf	Noodle	44	51	/food/food,/food/ingredient
Ramen (ラーメン, rāmen?, IPA: ) is a Japanese noodle dish. It consists of Chinese-style wheat noodles served in a meat- or (occasionally) fish-based broth, often flavored with soy sauce or miso, and uses toppings such as sliced pork (チャーシュー, chāshū?), dried seaweed (海苔, nori?), kamaboko, green onions, and occasionally corn. Almost every locality in Japan has its own variation of ramen, from the tonkotsu (pork bone broth) ramen of Kyushu to the miso ramen of Hokkaido.	Ramen (ラーメン, rāmen?, IPA: ) is a Japanese noodle dish.	/m/0mfnf	Noodle	42	48	/food/food,/food/ingredient
A Buffalo wing, Buffalo chicken wing, hot wing or wing, in the cuisine of the United States, is a chicken wing section (wingette or drumette) that is generally deep-fried, unbreaded and coated in a sauce of vinegar-based cayenne pepper hot sauce and butter in the kitchen. They are served hot, along with celery sticks and blue cheese dressing or ranch dressing for dipping.	They are served hot, along with celery sticks and blue cheese dressing or ranch dressing for dipping.	/m/08fc4t	Blue_cheese_dressing	50	70	/food/ingredient
The flavor of Buffalo wings is replicated by a number of dishes. A common variation on the "buffalo" sauce flavor is found in potato chips produced by a number of different companies. Many of these "Buffalo Chips" also incorporate a simulated blue cheese flavoring to simulate the complete Buffalo wing experience.	Many of these "Buffalo Chips" also incorporate a simulated blue cheese flavoring to simulate the complete Buffalo wing experience.	/m/08fc4t	Blue_cheese_dressing	59	70	/food/ingredient
Elsewhere, the breading mixture can lack eggs and the texture of the dish itself can often be rather coarse. This version is often served alongside various dipping sauces. The dipping sauces can include: ketchup, blue cheese dressing, ranch dressing, barbecue sauce, honey mustard, Buffalo wing sauce, butter and garlic, plum sauce, curry mayonnaise, sweet and sour sauce, or a southern traditional mixture such as Bumpkin Bob's original chicken finger sauce. These kind of chicken fingers are often served in a basket with French fries, served on a garden salad, or in a sandwich, such as a wrap or on a bun.	The dipping sauces can include: ketchup, blue cheese dressing, ranch dressing, barbecue sauce, honey mustard, Buffalo wing sauce, butter and garlic, plum sauce, curry mayonnaise, sweet and sour sauce, or a southern traditional mixture such as Bumpkin Bob's original chicken finger sauce.	/m/08fc4t	Blue_cheese_dressing	41	61	/food/ingredient
A garnish may be so readily identified with a specific dish that the dish may appear incomplete without the garnish. Examples include a banana split sundae with cherries on top or buffalo wings served with celery stick garnish and blue cheese dressing.	Examples include a banana split sundae with cherries on top or buffalo wings served with celery stick garnish and blue cheese dressing.	/m/08fc4t	Blue_cheese_dressing	114	134	/food/ingredient
In Caribou and throughout Aroostook County, the two major agricultural crops are the potato and broccoli. Area farmers annually plant approximately 60,000 acres (240 km2) of potatoes. The chief varieties are Russet Burbank, Superior, Shepody and Atlantic. Aroostook County is renowned for its round white potatoes. The potato crop is used for seed, table stock, and processed potato products. Aroostook County is the largest grower of broccoli on the East Coast.	The chief varieties are Russet Burbank, Superior, Shepody and Atlantic.	/m/07l4_w	Russet_Burbank_potato	24	38	/food/ingredient
The primary industry in the region is agriculture, including the cultivation of Russet potatoes, sugar beets, onions, corn, flower seed, mint, and wheat. The city's economy relies on the surrounding agricultural area with its several large onion and potato packaging plants.	The primary industry in the region is agriculture, including the cultivation of Russet potatoes, sugar beets, onions, corn, flower seed, mint, and wheat.	/m/07l4_w	Russet_Burbank_potato	80	95	/food/ingredient
The region's primary industry is the cultivation of russet potatoes, sugar beets, and onions. The Heinz Frozen Food Company (formerly Ore-Ida), a subsidiary of H. J. Heinz Company, processes locally grown potatoes, and annually produces over 600,000,000 pounds (270,000,000 kg) million pounds (272 million kg) of 75 different potato products, while employing approximately 1,000. Ontario also has a growing retail-based economy which attracts shoppers from throughout the county and from Idaho's Payette County, particularly from the nearby cities of Payette, Fruitland, and New Plymouth. Big-box retailers Wal-Mart and Home Depot dominate the retail sector, however, the lack of a sales tax in the state attracts relocating retailers and shoppers from Idaho communities. Ontario also attracts employees, who benefit from a minimum wage that as of 2012 was 21% higher than the one paid in Idaho.	The region's primary industry is the cultivation of russet potatoes, sugar beets, and onions.	/m/07l4_w	Russet_Burbank_potato	52	58	/food/ingredient
Titus and his staff discovered the "inedible" potatoes were delicious after baking in a slow oven. He contracted to purchase as many potatoes as the farmers could produce that were less than two pounds in weight. Soon after the first delivery of "Netted Gem Bakers", they were offered to diners on the North Coast Limited beginning in early 1909. Word of the line's specialty offering traveled quickly, and before long it was using "the Great Big Baked Potato" as a slogan to promote the railroad's passenger service. Hollywood stars were hired to promote it. When an addition was built for the Northern Pacific's Seattle commissary in 1914, a Railway Age reporter wrote, "A large trade mark, in the shape of a baked potato, 40 ft.long and 18 ft. in diameter, surmounts the roof. The potato is electric lighted and its eyes, through the electric mechanism, are made to wink constantly. A cube of butter thrust into its split top glows intermittently." Premiums such as postcards, letter openers, and spoons were also produced to promote "The Route of the Great Big Baked Potato"; the slogan served the Northern Pacific for about 50 years.	Soon after the first delivery of "Netted Gem Bakers", they were offered to diners on the North Coast Limited beginning in early 1909.	/m/07l4_w	Russet_Burbank_potato	34	51	/food/ingredient
Starch is made of about 70% amylopectin by weight, though it varies depending on the source (higher in medium-grain rice to 100% in glutinous rice, waxy potato starch, and waxy corn, and lower in long-grain rice, amylomaize, and russet potato, for example). Amylopectin is highly branched, being formed of 2,000 to 200,000 glucose units. Its inner-chains are formed of 20-24 glucose subunits.	Starch is made of about 70% amylopectin by weight, though it varies depending on the source (higher in medium-grain rice to 100% in glutinous rice, waxy potato starch, and waxy corn, and lower in long-grain rice, amylomaize, and russet potato, for example).	/m/07l4_w	Russet_Burbank_potato	229	242	/food/ingredient
Titus and his staff discovered the "inedible" potatoes were delicious after baking in a slow oven. He contracted to purchase as many potatoes as the farmers could produce that were more than two pounds in weight. Soon after the first delivery of "Netted Gem Bakers", they were offered to diners on the North Coast Limited beginning in 1909. Word of the line's specialty offering traveled quickly, and before long it was using "the Great Big Baked Potato" as a slogan to promote the railroad's passenger service. When an addition was built for the Northern Pacific's Seattle commissary in 1914, reporter wrote, "A large trade mark, in the shape of a baked potato, 40 ft.long and 18 ft. in diameter, surmounts the roof. The potato is electric lighted and its eyes, through the electric mechanism, are made to wink constantly. A cube of butter thrust into its split top glows intermittently." Premiums such as postcards, letter openers, and spoons were also produced to promote "The Route of the Great Big Baked Potato"; the slogan served the Northern Pacific for about 50 years. The song "Great Big Baked Potato" (words by N.R. Streeter and H. Caldwell ; Music by Oliver George) was written about this potato.	Soon after the first delivery of "Netted Gem Bakers", they were offered to diners on the North Coast Limited beginning in 1909.	/m/07l4_w	Russet_Burbank_potato	34	51	/food/ingredient
In 1967, Simplot and McDonald's founder Ray Kroc agreed by handshake that the Simplot Company would provide frozen French fries to the restaurant chain. Previously, restaurants had cut potatoes at each location for fresh French fries, but the favored Russet potato was not available for three months in the summer, leading to a quality control problem. Simplot was able to supply frozen Russet potatoes all year long. By 1972, all fries were frozen. The frozen fry deal led to expansion of Simplot potato processing plants and construction in 1977 of a new plant at Hermiston, Oregon. By 2005, Simplot supplied more than half of all French fries for the fast food chain. Simplot also produces fertilizers for agriculture.	Previously, restaurants had cut potatoes at each location for fresh French fries, but the favored Russet potato was not available for three months in the summer, leading to a quality control problem.	/m/07l4_w	Russet_Burbank_potato	98	111	/food/ingredient
Shelley Senior High School is an institution for public education in the town of Shelley, Idaho. It is the city's only high school, and is nicknamed "the spud cellar" because of its unique mascot and resemblance to a potato cellar. The mascot, King Russet, is a Russet Burbank potato (the variety most commonly grown in the area) with a scepter and crown. The approximately 600 students, called Russets, receive two weeks of break in late September because some of them work in the local potato harvest.	The mascot, King Russet, is a Russet Burbank potato (the variety most commonly grown in the area) with a scepter and crown.	/m/07l4_w	Russet_Burbank_potato	30	51	/food/ingredient
